name,location,category,tags
은평문화예술회관,은평구,2.0,#공연장#데이트코스#문화생활#문화시설#상설공연#아이와함께#연인과함께
응암정보도서관,은평구,2.0,#도서관#독서#문화시설#문화행사#수도권#아이와함께#여름방학가볼만한곳
영등포문화원,영등포구,2.0,#문화시설#문화학교#문화행사#수도권#영등포문화원
브이센터 (브이센터 더라이브뮤지엄),강동구,2.0,#가족과함께#기념품판매#문화시설#문화콘텐츠산업#브이센터#수도권
둘리뮤지엄,도봉구,2.0,#둘리뮤지엄#문화시설#문화콘텐츠산업#박물관#복합문화공간#수도권
도봉문화원,도봉구,2.0,#문화시설#문화예술교육#문화탐방#수도권#아이와함께
서울특별시교육청 강동도서관,강동구,2.0,#도서관#독서#문화시설#수도권#아이와함게#친구와함께
암사동 선사주거지 원시생활전시관,강동구,2.0,#교과서속여행#나들이#문화시설#박물관#아이와함께#암사동선사주거지원시전시관
서울특별시교육청 고덕평생학습관,강동구,2.0,#고덕평생학습관#도서관#문화시설#사계절#수도권#아이와함께#체험학습
국회 방문자센터 헌정기념관,영등포구,2.0,#교과서속여행#국회방문자센터#기념관#문화시설#수도권#아이와함께
서울특별시교육청 도봉도서관,도봉구,2.0,#교육청#도봉#도서관#무장애#문화시설#서울시
강동아트센터,강동구,2.0,#공연전시#데이트#문화시설#아이와함게#예술#휴식
평화문화진지,도봉구,2.0,#문화시설
서대문자연사박물관,서대문구,2.0,#가족여행#단체관람#문화시설#박물관#서대문자연사박물관#아이와함께
서울특별시교육청 영등포평생학습관,영등포구,2.0,#문화시설#서울특별시교육청영등포평생학습관#수도권#영등포평생학습관
서울교육박물관,종로구,2.0,#교과서속여행#도심여행#문화시설#박물관#서울교육박물관#수도권
서울특별시교육청 개포도서관,강남구,2.0,#개포도서관#도서관#문화시설#서울특별시교육청개포도서관#수도권
금천구립금나래도서관,금천구,2.0,#금천구립금나래도서관#도서관#문화시설#사계절#실내여행지#아이와함께
서대문형무소역사관,서대문구,2.0,#3·1운동_100주년_여행지추천#가족과함께#교과서속여행#문화시설
서울특별시교육청 동작도서관,동작구,2.0,#도서관#문화시설#서울특별시#아이와 함께#친구와 함께
지식재산전문도서관,강남구,2.0,#강남구#나홀로여행#남녀노소#도서관#독서여행#문화시설#서울도심여행
서울특별시교육청 강남도서관,강남구,2.0,#강남구#독서교육#문화시설#아이와 함께#정보제공
도산안창호기념관,강남구,2.0,#교과서속여행#도산안창호기념관#문화시설#박물관#수도권#실내여행지
근현대사기념관,강북구,2.0,#교과서속여행#근현대사기념관#기념관#도심여행#문화시설#아이와함께
서울특별시교육청 동대문도서관,동대문구,2.0,#도서관#독서#동대문#문화시설#아이와 함께#친구와 함께
금천구립독산도서관,금천구,2.0,#금천구#독서교육#문화시설#아이와 함께
서울특별시교육청 서대문도서관,서대문구,2.0,#도서관#문화시설#서대문구#아이와 함께#자료제공
금천구립가산도서관,금천구,2.0,#도서관#독서여행#문화시설#친구와 함께#힐링
서울특별시교육청 남산도서관,용산구,2.0,#나들이#남산도서관#데이트코스#도심여행#문화시설#아이와함께#연인과함께
백범김구기념관,용산구,2.0,#3·1운동_100주년_여행지추천#기념관#나들이#도심여행#드라이브여행
서울특별시교육청 용산도서관,용산구,2.0,#도서관#독서교육#문화시설#아이와 함께#용산
서울특별시교육청 송파도서관,송파구,2.0,#도서관#독서여행#문화시설#송파구#힐링
전쟁기념관,용산구,2.0,#가족여행#교과서속여행#도심여행#문화시설#미세먼지_피하는_실내여행
서초구립반포도서관,서초구,2.0,#도서관#독서여행#문화시설#문화행사#서초구립반포도서관#수도권
서울특별시교육청 양천도서관,양천구,2.0,#도서관#문화시설#서울특별시교육청양천도서관#수도권
양천구 갈산도서관,양천구,2.0,#남녀노소#독서여행#문화시설#복합문화공간#아이와함께#열린문화공간
신월음악도서관,양천구,2.0,#독서여행#문화시설#문화프로그램#복합문화공간#복합문화시설#아이와함께
양천구 영어특성화도서관,양천구,2.0,#문화시설
서울도서관,중구,2.0,#데이트코스#도서관#문화시설#사계절#서울도서관#수도권#아이와함께
안중근의사기념관,중구,2.0,#3·1운동_100주년_여행지추천#기념관#단체관람#무료관람#문화시설
중랑구립정보도서관,중랑구,2.0,#데이트코스#도서관#문화시설#수도권#실내여행지#아이와함께#연인과함께
중랑구립면목정보도서관,중랑구,2.0,#도서관#문화시설#아이와함께#중랑구립면목정보도서관
삼성미술관 리움,용산구,2.0,#가족여행#단체관람#당일치기여행#문화시설#미세먼지_피하는_실내여행
케이스타일허브(K-Style Hub),중구,2.0,#VR체험#가족여행#관광안내#먹거리#문화시설#문화콘텐츠산업#수도권
세종이야기,종로구,2.0,#교과서속여행#도심여행#문화시설#미세먼지_피하는_실내여행#세종대왕
국립국악박물관,서초구,2.0,#국립국악박물관#문화시설#박물관#수도권#아이와함께#이색체험#전시관
국립공원 산악박물관,도봉구,2.0,#국립공원#문화시설#산악박물관#아이와 함께#힐링
국립중앙박물관 어린이박물관,용산구,2.0,#겨울방학가볼만한곳#국립중앙박물관#국립중앙박물관어린이박물관#도심여행
한성백제박물관,송파구,2.0,#가족여행#교과서속여행#당일치기여행#문화시설#박물관#사계절#아이와함께
서울시립 북서울미술관,노원구,2.0,#교육여행#교육프로그램#데이트코스#문화공간#문화시설#복합문화공간
서울 그레뱅 뮤지엄,중구,2.0,#그레뱅뮤지엄#기념품판매#데이트코스#문화시설#수도권#아이와함께
우표박물관 (구.우표문화누리),중구,2.0,#가족과함께#겨울방학가볼만한곳#남녀노소#문화시설#미세먼지_피하는_실내여행
서울시립미술관(서소문본관),중구,2.0,#데이트코스#문화시설#미세먼지_피하는_실내여행#미술관#서소문본관
손기정기념관,중구,2.0,#교과서속여행#근대문화유산#기념관#문화시설#사계절#손기정기념관
서울남산국악당,중구,2.0,#문화시설#복합문화공간#상설공연#서울남산국악당#열린문화공간#예술
서울특별시교육청 종로도서관,종로구,2.0,#문화시설
공평도시유적전시관,종로구,2.0,#VR체험#무더위_피해_실내여행#문화시설#미세먼지_피하는_실내여행
돈의문박물관마을,종로구,2.0,#감성사진#남녀노소#문화시설#부모님과함께#사진찍기좋은곳#사진촬영
국립어린이과학관,종로구,2.0,#과학관#국립어린이과학관#나들이#문화시설#수도권#실내여행지#아이와함께
서울역사박물관,종로구,2.0,#가족여행#교과서속여행#단체관람#도심여행#문화시설#박물관#서울역사박물관
구로아트밸리 예술극장,구로구,2.0,#구로아트밸리#구로아트밸리예술극장#문화시설#문화예술공간#미세먼지_피하는_실내여행
금호미술관,종로구,2.0,#금호미술관#데이트코스#문화시설#미술관#수도권#아이와함께#연인과함께
서울메트로미술관,종로구,2.0,#걷기여행#데이트코스#무료관람#문화시설#미술관#서울메트로미술관
광화문아트홀,종로구,2.0,#가족과함께#공연장#기획공연#문화공간#문화시설#문화예술#복합문화공간
세화미술관,종로구,2.0,#문화시설#문화예술#세화미술관#실내데이트#친구와 함께
아르코미술관,종로구,2.0,#가족여행#나들이#데이트코스#도심여행#문화시설#미술관#아르코미술관
경찰박물관,종로구,2.0,#경찰박물관#도심여행#무더위_피해_실내여행#문화시설#박물관#아이가_좋아하는_여행
청계천박물관,성동구,2.0,#걷기여행#도심여행#문화시설#박물관#실내여행지#아이와함께#청계천박물관
충무공 이야기,종로구,2.0,#겨울방학가볼만한곳#교과서속여행#기념관#도심여행#문화시설#아이와함께
서울돈화문국악당,종로구,2.0,#공연장#국악공연#남녀노소#문화공간#문화시설#복합문화공간#열린문화공간
서울특별시교육청 정독도서관,종로구,2.0,#나홀로여행#도서관#도심여행#문화시설#정독도서관#친구와함께
서울특별시교육청 고척도서관,구로구,2.0,#고척도서관#독서교육#문화시설#서울특별시교육청#열린문화공간
서울특별시교육청 구로도서관,구로구,2.0,#구로도서관#독서공간#문화시설#친구와 함께
서울특별시교육청 어린이도서관,종로구,2.0,#문화시설
한양도성박물관,종로구,2.0,#기념관#문화시설#박물관#수도권#아이와함께#여름방학가볼만한곳
장난감나라 오류점,구로구,2.0,#놀이시설#대여점#문화시설#실내놀이터#아이와함께#어린이날가볼만하곳
갤러리 구루지,구로구,2.0,#기획전시#문화공간#문화시설#문화예술공간#복합문화공간#열린문화공간
헬로우뮤지움,성동구,2.0,#교육여행#교육체험#문화공간#문화시설#복합문화공간#아이와함께
강동청소년회관,강동구,2.0,#강동청소년회관#레포츠#문화시설#수도권
북촌문화센터,종로구,2.0,#가족여행#문화시설#북촌문화센터#서울여행
짚풀생활사박물관,종로구,2.0,#가족과함께#공예품#문화시설#박물관#아이와함께#전통공예#짚공예
식민지역사박물관,용산구,2.0,#문화시설
유금와당박물관,종로구,2.0,#교육#기와지붕#남녀노소#문화시설#박물관#복합문화공간#수도권
아라리오뮤지엄 인 스페이스,종로구,2.0,#문화공간#문화시설#문화예술#문화예술공간#미술품#복합문화공간
배재학당역사박물관,중구,2.0,#교육여행#문화시설#배재학당역사박물관#아이와 함께#역사교육#체험학습
동림매듭박물관,종로구,2.0,#가족체험#공예#문화시설#박물관#수공예#아이와함께#연인과함께
김달진미술자료박물관,종로구,2.0,#남녀노소#문화시설#문화예술#문화예술공간#문화예술활동#미술품
북촌생활사박물관,종로구,2.0,#근현대사#문화시설#생활용품#역사공부#역사관광지#역사를품은곳
삼성출판박물관,종로구,2.0,#문화시설
가회민화박물관,종로구,2.0,#가족여행#문화시설#박물관#서울시#아이와함께#전통문화#종로구
서울대학교병원 의학박물관,종로구,2.0,#문화시설
충무아트센터,중구,2.0,#문화시설#수도권#아이와함께#연인과함께#예술#음악회#전시관#충무아트센터
서울국가무형문화재전수회관,강남구,2.0,#문화시설
다보성 갤러리,종로구,2.0,#문화시설
서울대학교 치의학박물관,종로구,2.0,#교과서속여행#문화시설#박물관#서울대학교치의학박물관#수도권#실내여행지
성균관대학교 박물관,종로구,2.0,#무료관람#문화시설#박물관#성균관대학교박물관#수도권#실내여행지
갤러리정,종로구,2.0,#갤러리정#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간
갤러리도올,종로구,2.0,#문화시설
창덕궁 소극장,종로구,2.0,#데이트#문화공간#문화시설#복합문화공간#소극장#연극#연극단#열린문화공간
일본공보문화원,종로구,2.0,#남녀노소#문화강좌#문화공간#문화교실#문화시설#문화예술#문화예술공간
아라리오 갤러리(서울),종로구,2.0,#문화시설
갤러리 스케이프,종로구,2.0,#문화공간#문화시설#문화예술#미술품#복합문화공간#열린문화공간
